875.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
876.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
877.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
878.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
879.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
880.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
881.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
882.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
883.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
884.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
885.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
886.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
887.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
888.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
889.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
890.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
891.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
892.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
893.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
894.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
895.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
896.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
897.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
898.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
899.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
900.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
901.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
902.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
903.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
904.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
905.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
906.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
907.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
908.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
909.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
910.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
911.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
912.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
913.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
914.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
915.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
916.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
917.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
918.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
919.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
920.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
921.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
922.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
923.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
924.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
925.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
926.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
927.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
928.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
929.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
930.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
931.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
932.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
933.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
934.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
935.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
936.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
937.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
938.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
939.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
940.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
941.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
942.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
943.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
944.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
945.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
946.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
947.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
948.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
949.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
950.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
951.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
952.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
953.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
954.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
955.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
956.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
957.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
958.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
959.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
960.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
961.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
962.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
963.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
964.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
965.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
966.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
967.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
968.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
969.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
970.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
971.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
972.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
973.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
974.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
975.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
976.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
977.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
978.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
979.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
980.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
981.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
982.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
983.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
984.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
985.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
986.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
987.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
988.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
989.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
990.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
991.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
992.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
993.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
994.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
995.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
996.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
997.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
998.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
999.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1000.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1001.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1002.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1003.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1004.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1005.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1006.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1007.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1008.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1009.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1010.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1011.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1012.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1013.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1014.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1015.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1016.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1017.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1018.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1019.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1020.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1021.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1022.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1023.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1024.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1025.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1026.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1027.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1028.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1029.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1030.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1031.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1032.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1033.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1034.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1035.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1036.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1037.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1038.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1039.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1040.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1041.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1042.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1043.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1044.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1045.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1046.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1047.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1048.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1049.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1050.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1051.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1052.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1053.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1054.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1055.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1056.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1057.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1058.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1059.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1060.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1061.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1062.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1063.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1064.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1065.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1066.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1067.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1068.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1069.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1070.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1071.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1072.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1073.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1074.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1075.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1076.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1077.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1078.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1079.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1080.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1081.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1082.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1083.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1084.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1085.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1086.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1087.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1088.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1089.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1090.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1091.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1092.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1093.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1094.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1095.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1096.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1097.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1098.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1099.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1100.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1101.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1102.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1103.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1104.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1105.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1106.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1107.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1108.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1109.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1110.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1111.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1112.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1113.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1114.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1115.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1116.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1117.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1118.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1119.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1120.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1121.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1122.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1123.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1124.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1125.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1126.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1127.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1128.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1129.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1130.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
1131.000000 -0.003506 -0.074087 -0.000000 0.000000 -0.000000 -0.000000 0.000000 0.000000
